,3.0.1.1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Channel,User,SensorID,Sensor_Name,delta_t,Time_Unit,Value,O2_Unit,Mode,Phase,Phase_Unit,Amplitude,Amplitude_Unit,Temp,Temp_Unit,Pressure,Pressure_Unit,Salinity,Salinity_Unit,Error,Cal0,Cal0_Unit,T0,T0_Unit,O2Cal2nd,O2_Unit,Cal2nd,Cal2nd_Unit,T2nd,T2nd_Unit,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,SignalLEDCurrent,User_Signal_Intensity,ReferenceLEDCurrent,Reference_Amplitude,Device_Serial,FwVersion,SwVersion,Sensor_Type,BatchID,Calibration_Date,Sensor_Lot,PreSens_Calibr,Battery_Voltage,Battery_Voltage_Unit
7/4/19,12:01:47,10,default,88068563,OXY_CH10,20.051,min,83.403,μmol/L,Humid,28.439,deg,189920,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289067.1,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:01:48,10,default,88068563,OXY_CH10,20.068,min,83.331,μmol/L,Humid,28.447,deg,189962,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289064.2,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:01:49,10,default,88068563,OXY_CH10,20.085,min,83.337,μmol/L,Humid,28.449,deg,189950,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289066.42,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:01:50,10,default,88068563,OXY_CH10,20.101,min,83.317,μmol/L,Humid,28.452,deg,190058,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289060.05,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:01:51,10,default,88068563,OXY_CH10,20.118,min,83.239,μmol/L,Humid,28.461,deg,190113,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289060.04,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:01:52,10,default,88068563,OXY_CH10,20.135,min,83.226,μmol/L,Humid,28.463,deg,190151,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289061.46,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:01:53,10,default,88068563,OXY_CH10,20.151,min,83.193,μmol/L,Humid,28.468,deg,190180,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289054.01,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:01:54,10,default,88068563,OXY_CH10,20.168,min,83.172,μmol/L,Humid,28.474,deg,190223,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289060.06,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:01:55,10,default,88068563,OXY_CH10,20.185,min,83.127,μmol/L,Humid,28.478,deg,190267,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289064.61,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:01:56,10,default,88068563,OXY_CH10,20.201,min,83.094,μmol/L,Humid,28.483,deg,190311,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289063.49,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:01:57,10,default,88068563,OXY_CH10,20.218,min,83.098,μmol/L,Humid,28.488,deg,190349,µV,34.818,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289061.63,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:01:58,10,default,88068563,OXY_CH10,20.235,min,83.06,μmol/L,Humid,28.491,deg,190369,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289054.26,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:01:59,10,default,88068563,OXY_CH10,20.251,min,83.02,μmol/L,Humid,28.497,deg,190424,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289055.52,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:00,10,default,88068563,OXY_CH10,20.268,min,82.981,μmol/L,Humid,28.503,deg,190433,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289048.57,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:01,10,default,88068563,OXY_CH10,20.285,min,82.941,μmol/L,Humid,28.509,deg,190453,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289058.86,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:02,10,default,88068563,OXY_CH10,20.302,min,82.903,μmol/L,Humid,28.512,deg,190504,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289052.34,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:03,10,default,88068563,OXY_CH10,20.318,min,82.909,μmol/L,Humid,28.514,deg,190532,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289061.73,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:04,10,default,88068563,OXY_CH10,20.335,min,82.856,μmol/L,Humid,28.522,deg,190569,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289060.52,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:05,10,default,88068563,OXY_CH10,20.351,min,82.78,μmol/L,Humid,28.528,deg,190628,µV,34.836,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289060.87,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:06,10,default,88068563,OXY_CH10,20.368,min,82.804,μmol/L,Humid,28.53,deg,190590,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289048.38,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:07,10,default,88068563,OXY_CH10,20.385,min,82.79,μmol/L,Humid,28.532,deg,190665,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289044.29,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:08,10,default,88068563,OXY_CH10,20.401,min,82.713,μmol/L,Humid,28.541,deg,190678,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289052.33,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:09,10,default,88068563,OXY_CH10,20.418,min,82.7,μmol/L,Humid,28.543,deg,190725,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289047.06,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:10,10,default,88068563,OXY_CH10,20.435,min,82.674,μmol/L,Humid,28.547,deg,190751,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289046.7,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:11,10,default,88068563,OXY_CH10,20.451,min,82.641,μmol/L,Humid,28.552,deg,190783,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289048.39,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:12,10,default,88068563,OXY_CH10,20.468,min,82.615,μmol/L,Humid,28.556,deg,190795,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289033.44,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:13,10,default,88068563,OXY_CH10,20.485,min,82.614,μmol/L,Humid,28.559,deg,190840,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289049.06,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:14,10,default,88068563,OXY_CH10,20.502,min,82.563,μmol/L,Humid,28.564,deg,190873,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289058.78,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:15,10,default,88068563,OXY_CH10,20.518,min,82.511,μmol/L,Humid,28.569,deg,190918,µV,34.836,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289052.76,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:16,10,default,88068563,OXY_CH10,20.535,min,82.515,μmol/L,Humid,28.574,deg,190936,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289057.25,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:17,10,default,88068563,OXY_CH10,20.552,min,82.483,μmol/L,Humid,28.579,deg,190975,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289056.41,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:18,10,default,88068563,OXY_CH10,20.568,min,82.457,μmol/L,Humid,28.583,deg,190987,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289032.42,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:19,10,default,88068563,OXY_CH10,20.585,min,82.412,μmol/L,Humid,28.587,deg,191033,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289042.75,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:20,10,default,88068563,OXY_CH10,20.601,min,82.386,μmol/L,Humid,28.591,deg,191056,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289048.79,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:21,10,default,88068563,OXY_CH10,20.618,min,82.334,μmol/L,Humid,28.599,deg,191133,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289050.23,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:22,10,default,88068563,OXY_CH10,20.635,min,82.295,μmol/L,Humid,28.605,deg,191156,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289046.3,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:23,10,default,88068563,OXY_CH10,20.651,min,82.307,μmol/L,Humid,28.606,deg,191164,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289043.53,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:24,10,default,88068563,OXY_CH10,20.668,min,82.261,μmol/L,Humid,28.613,deg,191223,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289044.97,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:25,10,default,88068563,OXY_CH10,20.685,min,82.197,μmol/L,Humid,28.62,deg,191257,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289045.51,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:26,10,default,88068563,OXY_CH10,20.701,min,82.189,μmol/L,Humid,28.624,deg,191283,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289059.26,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:27,10,default,88068563,OXY_CH10,20.718,min,82.152,μmol/L,Humid,28.627,deg,191311,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289038.32,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:28,10,default,88068563,OXY_CH10,20.734,min,82.131,μmol/L,Humid,28.633,deg,191357,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289037.98,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:29,10,default,88068563,OXY_CH10,20.751,min,82.118,μmol/L,Humid,28.635,deg,191382,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289038.4,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:30,10,default,88068563,OXY_CH10,20.768,min,82.085,μmol/L,Humid,28.64,deg,191426,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289034.12,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:31,10,default,88068563,OXY_CH10,20.785,min,82.053,μmol/L,Humid,28.645,deg,191441,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289042.6,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:32,10,default,88068563,OXY_CH10,20.801,min,82.009,μmol/L,Humid,28.649,deg,191473,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289039.68,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:33,10,default,88068563,OXY_CH10,20.818,min,81.963,μmol/L,Humid,28.656,deg,191520,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289033.15,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:34,10,default,88068563,OXY_CH10,20.835,min,81.969,μmol/L,Humid,28.658,deg,191558,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289035.23,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:35,10,default,88068563,OXY_CH10,20.851,min,81.905,μmol/L,Humid,28.665,deg,191591,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289044.08,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:36,10,default,88068563,OXY_CH10,20.868,min,81.904,μmol/L,Humid,28.668,deg,191619,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289034.07,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:37,10,default,88068563,OXY_CH10,20.885,min,81.858,μmol/L,Humid,28.675,deg,191648,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289038.39,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:38,10,default,88068563,OXY_CH10,20.902,min,81.826,μmol/L,Humid,28.68,deg,191692,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289045.49,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:39,10,default,88068563,OXY_CH10,20.918,min,81.788,μmol/L,Humid,28.683,deg,191713,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289049.25,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:40,10,default,88068563,OXY_CH10,20.935,min,81.768,μmol/L,Humid,28.689,deg,191752,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289043.45,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:41,10,default,88068563,OXY_CH10,20.952,min,81.755,μmol/L,Humid,28.691,deg,191769,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289033.36,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:42,10,default,88068563,OXY_CH10,20.968,min,81.704,μmol/L,Humid,28.696,deg,191817,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289042.66,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:43,10,default,88068563,OXY_CH10,20.985,min,81.665,μmol/L,Humid,28.702,deg,191832,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289026.5,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:44,10,default,88068563,OXY_CH10,21.001,min,81.658,μmol/L,Humid,28.706,deg,191884,µV,34.824,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289025.15,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
7/4/19,12:02:45,10,default,88068563,OXY_CH10,21.018,min,81.601,μmol/L,Humid,28.712,deg,191905,µV,34.83,°C,1017,hPa,36.5,pmil,0,55.56,deg,20,°C,100,%a.s.,22.34,deg,20,°C,962,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,31.5,0,54.1,289033.15,SABD0002000014,AAV2.0.0.13,3.0.1.1413,PSt7-10,180509-029,6/18/19 6:13,0000-00,0,no battery,V
